data_house
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bedroom 4,Bathrooms,Kitchen,Lounge,Dining Room,Entrance Hall,Garage,Parking,Street Address
110272056,House,Freestanding,Suburban,05 August 2021,R 600,No,4, , , , ,2, , , , , ,10," 28 Wasabi, Mabopane"
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Parking,Nearby Public Transport
110271443,House,05 August 2021,240 m²,3,1,1,1,1,Carport,"Bus, Train, Minibus Taxi"
Listing Number,Type of Property,Listing Date,Bedrooms,Bathrooms,Kitchens,Lounges,Garage,Parking
110269927,House,05 August 2021,4,2,1,1,1,2
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathroom,Kitchen,Garage,Parking,Street Address
110269433,House,04 August 2021,240 m²,3,"Tiled Floors, Curtain Rails, Built-in Cupboards, Queen Bed","Tiled Floors, Curtain Rails, Double Bed","Tiled Floors, Curtain Rails, Single Bed",Separate Toilet,"Stove (Oven & Hob), Extractor Fan, Washing Machine Connection, Tiled Floors, Built-in Cupboards",Roll up,Carport," Mabopne-X , Mabopane"
Listing Number,Type of Property,Listing Date,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Garage,Parking,Gardens
110269044,House,04 August 2021,3,1,1,1,1,1,1,1
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bathroom,Kitchen,Lounge,Style,Facing,Roof,Wall,Window,Standalone Building,Security,Nearby Public Transport,Wheelchair Accessible,Generator,Backup Water,Street Address
110268829,House,"New Development, Bungalow",Metropolitan,04 August 2021,500 m²,R 234,Yes,2,"Tiled Floors, Curtain Rails, Queen Bed","Tiled Floors, Curtain Rails, Queen Bed","Tiled Floors, Bath, Curtain Rails, Toilet","Stove, Tiled Floors, Curtain Rails","Tiled Floors, Curtain Rails",Traditional,Above Road,Asbestos,Plaster,Steel ,Yes,"Totally Fenced, Security Gate, Burglar Bars, Safe","Bus, Minibus Taxi",No,No,No," MABOPANE, Mabopane"
Listing Number,Type of Property,Listing Date
110267891,House,04 August 2021
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Rates and Taxes,Pets Allowed,Furnished,Coverage,Bedrooms,Bathrooms,Kitchens,Parking,Gardens,Standalone Building,Security,Nearby Public Transport,Internet Access,Wheelchair Accessible,Backup Water,Street Address
110235425,House,26 July 2021,290 m²,70 m²,R 200,Yes,Yes,24 %,3,1,1,1,1,Yes,1,"Bus, Train, Minibus Taxi",Fibre,Yes,Yes," Mabopane Sunvelly, Mabopane"
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Rates and Taxes,Pets Allowed,Coverage,Bedrooms,Bathrooms,Kitchens,Parking,Gardens,Roof,Standalone Building,Security,Street Address
110235396,House,26 July 2021,290 m²,70 m²,R 200,Yes,24 %,3,1,1,1,1,Tile,Yes,Burglar Bars," Mabopane sunvelly, Mabopane"
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Pets Allowed,Furnished,Bedrooms,Bathrooms,Kitchens,Dining Rooms,Parking,Garden,Street Address
110244159,House,28 July 2021,300 m²,60 m²,No,Yes,2,1,1,1,1,Yes,"12 nkuna street, Mabopane"
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Office/study,Lounge,Garage,Style,Facing,Roof,Standalone Building,Security,Nearby Public Transport,Wheelchair Accessible,Generator,Backup Water,Street Address
110220365,House,"New Development, Bungalow, Freestanding",Metropolitan,21 July 2021,350 m²,R 300,Yes,3,"Tiled Floors, Curtain Rails, Double Bed","Tiled Floors, Curtain Rails, King Bed","Tiled Floors, Curtain Rails, Double Bed",2,"Tiled Floors, Basin, Shower, Curtain Rails, Toilet","Tiled Floors, Basin, Curtain Rails, Toilet","Stove, Tiled Floors, Curtain Rails, Built-in Cupboards, Under Counter Oven, Hob","Tiled Floors, Curtain Rails","Tiled Floors, Curtain Rails","Roll up, Single, Covered","Modern, Traditional","North, Street Front",Tile,Yes,"Totally Fenced, Security Gate, Burglar Bars, Perimeter Wall, Safe","Bus, Minibus Taxi",No,No,No," Lebanon, Mabopane, Mabopane"


Listing Number,Type of Property,Description,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Kitchen,Lounge,Dining Room,Garage,Parking,Garden,Street Address
110226424,House,New Development,23 July 2021,258 m²,R 439,No,3, , , ,1, , , , ,1,Yes," 12311 Mabopane unit X, Mabopane"
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Bathroom 3,Kitchen,Lounge,Family/TV Room,Garage,Garage 1,Garage 2,Style,Facing,Roof,Wall,Window,Standalone Building,Security,Street Address
