data_house
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bathrooms,Kitchens,Garage,Parking,Gardens,Temperature Control
110269603,House,04 August 2021,1 425 m²,3,2,1,1,1,1,Water Cooler
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Garage,Special Feature
110269146,House,04 August 2021,512 m²,R 1 616,Yes,3,2,1,1,1,2,Built in Braai
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bedroom 4,Bathrooms,Bathroom 1,Bathroom 2,Bathroom 3,Kitchen,Domestic Rooms,Domestic Bathrooms,Dining Room,Family/TV Room,Braai Room,Entrance Hall,Garage,Garage 1,Garage 2,Parking,Garden,Pool,Outbuilding,Style,Facing,Roof,Wall,Window,Standalone Building,Security,Temperature Control,Special Features
110269090,House,"Single Storey, Freestanding",Suburban,04 August 2021,Yes,4,"Carpets, Air Conditioner, Built-in Cupboards, Queen Bed","Carpets, Built-in Cupboards, Queen Bed","Carpets, Built-in Cupboards, Queen Bed","Patio, Carpets, Air Conditioner, Built-in Cupboards, Walk-in-closet, King Bed",3,"Tiled Floors, En suite, Shower, Toilet and Basin","Full, Separate Toilet, Laminated Floors","Tiled Floors, Full","Breakfast Nook, Open Plan, Pantry, Scullery, Eye Level Oven, Washing Machine Connection, Built-in Cupboards, Laminated Floors",1,1,Laminated Floors,"Open Plan, Laminated Floors",Tiled Floors,Carpets,2,"Electric Door, Roll up","Electric Door, Roll up","Carport, Double","Borehole, Immaculate Condition",Auto Cleaning Equipment,"Staff Quarters/Domestic Rooms, Domestic Bathroom",Modern,North,Tile,"Brick, Plaster",Aluminium,Yes,"Electric Garage, Electric Gate, Alarm System, Burglar Bars, Electric fencing, Perimeter Wall, Outdoor Beams","Air Conditioning Unit, Water Cooler","Satellite Dish, Driveway, Open Plan, Special Lights, Water Tanks, Special Doors, Sprinkler System, Totally Walled"
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedrooms,Bathrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Garage,Parking,Pool,Security
110268679,House,04 August 2021,770 m²,R 629,Yes,3,"3.0 Bedroom(s),  Main Bedroom - Built-in cupboa...",2.5,"2.5 Bathroom(s),  Main bedroom - en-suite, Show...",1,1,1,2,2,Yes,Alarm System
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathroom,Kitchen,Lofts,Lounge,Dining Room,Entrance Hall,Parking,Gardens,Outbuilding,Outbuilding,Roof,Wall,Window,Security
110268465,House,"Double Storey, Smallholding",Suburban,04 August 2021,1.09 ha,R 200,Yes,3,"Carpets, Double Bed","Carpets, Single Bed","Carpets, Double Bed","Tiled Floors, Basin, Bath, Toilet","Open Plan, Scullery, Stove, Tiled Floors",1,Carpets,"Carpets, Open Plan","Carpets, Staircase","Shade net covered, Triple",1,4 x Storerooms,"Storeroom, Workshop",Thatch,Face-brick,Aluminium,1
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bedroom 4,Bathrooms,Bathroom 1,Bathroom 1,Bathroom 2,Kitchen,Kitchen,Office/study,Office/study,Domestic Bathrooms,Lounge,Dining Room,Family/TV Room,Other,Other,Garage,Parking,Garden,Pool,Outbuildings,Outbuilding 1,Outbuilding 1,Outbuilding 2,Outbuilding 2,Security
110268188,House,04 August 2021,1 190 m²,R 1 300,4,"Tiled Floors, Air Conditioner, Curtain Rails, Fan, Built-in Cupboards, King Bed","Fan, Built-in Cupboards, Double Bed, Laminated Floors","Carpets, Curtain Rails, Fan, Built-in Cupboards, Double Bed","Carpets, Curtain Rails, Built-in Cupboards, Double Bed",2,Corner bath and in bath shower,"Tiled Floors, Shower, En suite, Bath, Toilet and Basin","Tiled Floors, Shower, Toilet and Basin",Water purifier system,"Breakfast Nook, Scullery, Eye Level Oven, Extractor Fan, Dishwasher Connection, Tiled Floors, Built-in Cupboards, Gas Hob","Built in desk, shelves and cupboards","Air Conditioner, Blinds, Laminated Floors",1,"Tiled Floors, Blinds, Curtain Rails, Open Plan","Tiled Floors, Open Plan","Tiled Floors, Air Conditioner, Curtain Rails, Open Plan",With built in braai,Patio,Double,"Carport, Double",Landscaped,Auto Cleaning Equipment,2,Laundry,Domestic Bathroom,Wendy house,Shed ,Perimeter Wall
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bedroom 1,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Kitchen,Office/studies,Office 1,Office 1,Office 2,Dining Rooms,Family/TV Room,Family/TV Room,Parking,Garden,Garden,Pool,Pool,Backup Water
110267996,House,04 August 2021,1 807 m²,3,BATHROOM FULL EN-SUITE WITH DOOR LEADING TO oFFICE AND TO A EXTRA STUDY ,"Tiled Floors, Air Conditioner, Curtain Rails, Built-in Cupboards, Queen Bed","Tiled Floors, Curtain Rails, Built-in Cupboards","Tiled Floors, Built-in Cupboards, Double Bed",2,"Tiled Floors, En suite, Shower, Toilet and Basin","Tiled Floors, Bath, Toilet and Basin",WOODEN WHITE PAINTED CUPBOARDS WITH A PANTRY CUPBOARD ,"Laundry, Stove, Tiled Floors, Built-in Cupboards",2,THERE ARE TWO ROOMS TO BE USED AS A sTUDY OR OFFICE SPACE WITH OWN ENTRANCES ,"Tiled Floors, Internet Port",Tiled Floors,1,AIRCON ,Tiled Floors,"Visitors Parking, Carport, On Street Parking, Shade net covered",LOTS OF TREES AND OUTBUILDINGS ,Borehole,POOL WILL BE REPAIRED ,Fibreglass in Ground,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Lounge,Dining Room,Family/TV Room,Garage,Parking,Gardens,Outbuildings,Outbuilding 1,Outbuilding 2,Security,Temperature Control,Special Features,Flatlet
107086666,House,04 August 2021,418 m²,R 899,3,"Tiled Floors, Curtain Rails, Fan, Built-in Cupboards, Double Bed","Tiled Floors, Curtain Rails, Fan, Built-in Cupboards, Double Bed","Tiled Floors, Air Conditioner, Open Plan, Built-in Cupboards, Double Bed",2,"Tiled Floors, Blinds, Bath, Toilet and Basin","Tiled Floors, Blinds, Shower, Toilet and Basin","Open Plan, Eye Level Oven, Tiled Floors, Open Plan, Hob","Tiled Floors, Curtain Rails, Fan, Open Plan","Tiled Floors, Fan, Open Plan","Tiled Floors, Curtain Rails, Fireplace, Open Plan",Single,"Carport, Single",1,2,Flatlet,Storeroom,"Totally Fenced, Burglar Bars","Air Conditioning Unit, Cooling Fans, Fireplace","Built in Braai, Open Plan, Totally Walled",Yes
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Lounge,Dining Room,Family/TV Room,Garage,Parking,Garden,Security,Special Features
110266244,House,04 August 2021,1 171 m²,3,"Carpets, Double Bed","Carpets, Air Conditioner, Built-in Cupboards, Double Bed","Carpets, Air Conditioner, Built-in Cupboards, Double Bed",2,"Tiled Floors, En suite, Shower, Toilet and Basin","Tiled Floors, Full","Eye Level Oven, Extractor Fan, Tiled Floors, Built-in Cupboards, Hob","Tiled Floors, Open Plan","Tiled Floors, Air Conditioner, Open Plan","Tiled Floors, Air Conditioner, Laminated Floors","Single, Tip up","Visitors Parking, Carport, Secure Parking",Irrigation system,"Totally Fenced, Security Gate, Alarm System, Burglar Bars","Built in Braai, Open Plan"
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bathrooms,Kitchens,Garage,Parking,Gardens
110265545,House,04 August 2021,1 201 m²,3,2,1,2,1,1
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bedroom 4,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Domestic Rooms,Lounge,Dining Room,Garage,Garden,Pool,Outbuilding,Standalone Building,Security,Temperature Control,Special Features
110265156,House,04 August 2021,754 m²,R 1 200,Yes,4,"Wooden Floors, Fan, Built-in Cupboards, Double Bed","Wooden Floors, Fan, Built-in Cupboards, Double Bed","Wooden Floors, Fan, Built-in Cupboards, Double Bed","Tiled Floors, Built-in Cupboards, Single Bed",2,"Tiled Floors, Shower, En suite, Bath, Toilet and Basin","Tiled Floors, Shower, Bath, Toilet and Basin","Laundry, Eye Level Oven, Tiled Floors, Built-in Cupboards",1,"Wooden Floors, Air Conditioner, Fan","Wooden Floors, Fan",2,Irrigation system,"Fenced, Chlorinator",Staff Quarters/Domestic Rooms,Yes,Burglar Bars,"Air Conditioning Unit, Cooling Fans",Solar Geyser
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 1,Bathroom 2,Bathroom 2,Kitchen,Kitchen,Office/study,Lounge,Dining Room,Family/TV Room,Garage,Garage,Garden,Security,Special Features
110265931,House,04 August 2021,1 190 m²,R 1 297,3,"Built-in Cupboards, Laminated Floors","Built-in Cupboards, Laminated Floors","Tiled Floors, Built-in Cupboards",2,Modern Finishing's,"Tiled Floors, En suite",Modern Finishing's,Full,"Lots of Space,Gas Stove","Tiled Floors, Built-in Cupboards",Laminated Floors,Open Plan,Open Plan,Open Plan,Wooden Door ,Double,Big Spacious Garden ,Alarm System,"Built in Braai, Water Tanks"


Listing Number,Type of Property,Description,Listing Date,Erf Size,Floor Size,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Bathrooms,Kitchens,Kitchens,Rooms,Garage,Parking,Secure Parking,Garden,Pool,Wall,Window,Security,Special Feature,Street Address
