data_house


Listing Number,Type of Property,Listing Date,Bedrooms,Bedroom 1,Bedroom 1,Bedroom 2,Bedroom 2,Bedroom 3,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 1,Bathroom 2,Bathroom 2,Kitchen,Kitchen,Family/TV Room,Family/TV Room,Garden,Garden,Security,Security 1,Security 1,Security 2,Security 2,Security
110273151,House,05 August 2021,3,Bedroom 1,Tiled Floors,Bedroom 2,Tiled Floors,Bedroom 3,Tiled Floors,2,Bathroom 1,"Basin, Bath",Bathroom 2,Toilet,Kitchen,Stove (Oven & Hob),Family T V Room,Tiled Floors,Garden,Immaculate Condition,2,Security 1,Alarm System,Security 2,Totally Fenced,"Totally Fenced, Alarm System"
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Price per m²,Levies,No Transfer Duty,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Domestic Bathrooms,Parking,Common Toilets,Standalone Building,Security,Nearby Public Transport,Internet Access,Wheelchair Accessible,Generator,Backup Water,Street Address
110272981,Apartment / Flat,05 August 2021,172 m²,174 m²,R 6 782,R 2 223,Yes,R 911,Yes,2,"Patio, Tiled Floors, Balcony, Blinds, Curtain Rails, Internet Port, Fireplace, Built-in Cupboards, Double Bed, King Bed, Queen Bed, Single Bed, Strong Room, Linen Room, Twin Bed","Tiled Floors, Blinds, Curtain Rails, Built-in Cupboards, Double Bed, King Bed, Queen Bed, Single Bed, Strong Room, Linen Room, Twin Bed",2,"Tiled Floors, Full, Separate Toilet, Basin, Bidet, Main en Suite, Urinal, Domestic Bathroom, Common Toilet, Guest Toilet, Bath, Shower, Double Basin, En suite, Shower, Toilet and Basin, Bath, Toilet and Basin, Toilet","Tiled Floors, Full, Separate Toilet, Basin, Bidet, Urinal, Domestic Bathroom, Common Toilet, Guest Toilet, Bath, Shower, Shower, Toilet and Basin, Bath, Toilet and Basin, Toilet","Open Plan, Stove, Stove (Oven & Hob), Extractor Fan, Dishwasher Connection, Granite Tops, Washing Machine Connection, Tiled Floors, Tumble Dryer, Built-in Cupboards, Country Style, Hob",2,"Visitors Parking, Carport, Secure Parking, Double",2,No,"Totally Fenced, Electric Garage, Electric Gate, Security Gate, Alarm System, 24 Hour Response, Intercom, Closed Circuit TV, 24 Hour Access, Guard House, Guard, Electric fencing, Perimeter Wall, Outdoor Beams, Boomed Area, Indoor Beams, Safe","Bus, Train, Minibus Taxi",Fibre,No,No,Yes," Crowthorne Village 
317 Whisken  Avenue
Carlswald, Crowthorne AH"
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Office,Domestic Rooms,Reception Rooms,Lounge,Garage,Garden,Pool
110272830,House,05 August 2021,1 190 m²,778 m²,R 2 620,R 3 000,Yes,5,4,1,1,4,4 Lounge,2,Yes,Yes
Listing Number,Type of Property,Listing Date,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Garage
107829691,House,05 August 2021,No,3,2,1,2
