data_house
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Price per m²,Levies,No Transfer Duty,Rates and Taxes,Pets Allowed,Bedroom,Bathrooms,Kitchens,Lounges,Parking,Garden
110273777,Apartment / Flat,05 August 2021,4 093 m²,41 m²,R 12 805,R 495,Yes,R 294,No,1,1,1,1,1,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Bathrooms,Kitchen,Domestic Rooms,Lounge,Dining Room,Family/TV Room,Braai Room,Rooms,Garage,Garden,Pool,Outbuilding,Security,Special Feature
110273189,House,05 August 2021,1 548 m²,170 m²,R 990,Yes,4,2,En suite,1,1,1,1,1,1,Patio,1,1,1,1,"Alarm System, 24 Hour Access",Built in Braai
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Reception Rooms,Lounge,Garage,Garden
110272572,House,05 August 2021,470 m²,184 m²,R 1 800,R 500,Yes,3,2,2,2 Lounge,2,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bathrooms,Kitchens,Family/TV Rooms,Gardens,Security
108118187,House,05 August 2021,333 m²,3,2,1,1,1,1
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Levies,Rates and Taxes,Pets Allowed,Coverage,Bedrooms,Bathrooms,Garage,Standalone Building,Street Address
110270092,House,05 August 2021,628 m²,250 m²,R 550,R 750,Yes,39 %,3,4,2,Yes," 22 Dio Sole
Stonehenge Ext 1, Stonehenge Ext 1"
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Levies,Special Levy,Rates and Taxes,Pets Allowed,Furnished,Coverage,Bedrooms,Bathrooms,Bathroom 1,Bathroom 2,Bathroom 3,Kitchens,Domestic Bathrooms,Dining Rooms,Family/TV Rooms,Braai Rooms,Garage,Garage 1,Garage 2,Garden,Facing,Standalone Building,Security,Internet Access,Wheelchair Accessible,Generator,Backup Water
110269677,House,04 August 2021,317 m²,225 m²,R 2 200,R 0,R 1 800,Yes,Optional,70 %,3,2.5,Domestic Bathroom,"Main en Suite, Shower, Bath, Toilet and Basin","Shower, Bath, Toilet and Basin",1,0.5,1,1,1,2,"Double, Electric Door","Double, Electric Door","Landscaped, Steep Garden",Green Belt,Yes,"Totally Fenced, Electric Garage, Electric Gate, Security Gate, Closed Circuit TV, 24 Hour Access, Guard House, Guard, Electric fencing, Perimeter Wall, Boomed Area, Safe",Fibre,No,Yes,No
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Levies,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Domestic Rooms,Lounges,Dining Rooms,Garage
110240607,House,28 July 2021,894 m²,230 m²,R 1 480,Yes,3,2.5,1,1,1,1,2
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Levies,Rates and Taxes,Pets Allowed,Coverage,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Office/study,Dining Room,Family/TV Room,Braai Room,Garage,Parking,Pool,Security,Wheelchair Accessible
110132153,House,25 June 2021,317 m²,225 m²,R 2 400,R 1 800,Yes,70 %,3,"Tiled Floors, Air Conditioner, Curtain Rails, Fan, TV Port, Built-in Cupboards, Walk-in-closet, King Bed","Tiled Floors, Blinds, Fan, Built-in Cupboards, Queen Bed","Tiled Floors, Curtain Rails, Fan, Built-in Cupboards, Queen Bed",2,"Tiled Floors, Main en Suite, Bath, Shower, Toilet and Basin","Tiled Floors, Shower, Bath, Toilet and Basin","Open Plan, Scullery, Extractor Fan, Fridge, Granite Tops, Tiled Floors, Built-in Cupboards, Centre Island, Gas Hob, Under Counter Oven",Tiled Floors,"Tiled Floors, Air Conditioner, Blinds, Open Plan","Tiled Floors, Balcony, Air Conditioner, Curtain Rails, TV Port, Open Plan","Wooden Floors, Balcony","Double, Electric Door",Visitors Parking,Splash Pool,"24 Hour Response, 24 Hour Access",No


Listing Number,Type of Property,Description,Lifestyle,Listing Date,Erf Size,Floor Size,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 1,Bedroom 2,Bedroom 2,Bathrooms,Bathroom 1,Bathroom 1,Bathroom 2,Bathroom 2,Kitchen,Kitchen,Office/study,Lounge,Lounge,Dining Room,Dining Room,Parking,Parking 1,Parking 2,Parking 3,Parking 4,Garden,Pool,Outbuilding,Size of Outbuildings,Facing,Standalone Building,Internet Access,Wheelchair Accessible,Generator,Backup Water,Street Address
110265646,House,Single Storey,"Eco Estate, Estate, Nature Reserve",04 August 2021,840 000 m²,367 m²,R 583,R 1 800,Yes,2,screed,"Patio, Blinds, Built-in Cupboards, Queen Bed",screed,"Patio, Blinds, Built-in Cupboards, Walk-in-closet, King Bed",2,screed,"Parquet Floors, Bath, Shower, Double Basin, En suite, Toilet",screed,"Parquet Floors, Main en Suite, Bath, Shower, Double Basin, Toilet",screed,"Breakfast Nook, Open Plan, Pantry, Laundry, Eye Level Oven, Dishwasher Connection, Granite Tops, Patio, Blinds, Built-in Cupboards, Centre Island, Country Style, Gas Hob",screed,screed,"Patio, Blinds, Fan, TV Port, Open Plan",screed,"Patio, Blinds, Fan",4,Carport,Carport,Carport,Carport,"Borehole, Irrigation system, Garden Terrace","Gunite in Ground, Chlorinator","Storeroom, Studio, Office, Covered Patio",229 m²,Green Belt,Yes,Fixed WiMax,No,No,No," B2 Barr Estates, Nelspruit Rural"
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Kitchens,Lounges,Dining Rooms,Garage,Parking,Garden,Pool,Special Feature,Flatlet
110268101,House,04 August 2021,1 871 m²,487 m²,R 1 400,Yes,3,2,1,Pantry,2,2,2,10,Yes,Yes,"Jacuzzi, Communal braai area",Yes
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Office,Domestic Rooms,Lounges,Dining Rooms,Garage,Parking,Garden,Pool
110247296,House,29 July 2021,1 348 m²,720 m²,R 4 060,R 3 006,Yes,5,4,1,1,1,1,1,2,2,Yes,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Office,Lounges,Dining Rooms,Garage,Parking,Garden,Pool
110220049,House,21 July 2021,845 m²,322 m²,R 1 480,R 1 545,Yes,3,3,1,1,1,1,2,1,Yes,Yes


