data_house
Listing Number,Type of Property,Description,Listing Date,Erf Size,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Office/study,Lounge,Dining Room,Family/TV Room,Garage,Garage 1,Garage 2,Parking,Garden,Facing,Roof,Wall,Window,Standalone Building,Security,Backup Water
110269652,House,Freestanding,04 August 2021,1 428 m²,Yes,3,"Tiled Floors, Curtain Rails, Built-in Cupboards, Double Bed","Tiled Floors, Curtain Rails, Built-in Cupboards, Double Bed","Tiled Floors, Curtain Rails, Built-in Cupboards, Double Bed",2,"Tiled Floors, Separate Toilet, Basin, Bath, Shower","Tiled Floors, Main en Suite, Shower, Shower, Toilet and Basin","Breakfast Nook, Open Plan, Scullery, Eye Level Oven, Tiled Floors, Built-in Cupboards","Tiled Floors, Curtain Rails","Tiled Floors, Curtain Rails","Tiled Floors, Curtain Rails","Tiled Floors, Curtain Rails, Open Plan",2,"Electric Door, Roll up, Single","Electric Door, Roll up, Single","Carport, Shade net covered, Double","Borehole, Irrigation system, Courtyard, Landscaped",Street Front,Tile,Plaster,Steel ,Yes,"Totally Fenced, Electric Garage, Electric Gate, Security Gate, Burglar Bars, Electric fencing",Yes
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bedroom 4,Bedroom 4,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Garage,Garage 1,Garage 2,Parking,Parking 1,Parking 2,Nearby Public Transport,Internet Access,Wheelchair Accessible,Backup Water
110267688,House,04 August 2021,1 457 m²,R 1 200,4,Built-in Cupboards,Built-in Cupboards,"Air Conditioner, Built-in Cupboards",Main Bedroom,"Air Conditioner, Walk-in-closet",2,"Main en Suite, Shower, Bath, Toilet and Basin","Separate Toilet, Basin, Bath, Shower","Breakfast Nook, Scullery, Built-in Cupboards, Gas Hob",2,Electric Door,Electric Door,2,Carport,Carport,"Bus, Minibus Taxi",Fibre,No,No
Listing Number,Type of Property,Listing Date,Pets Allowed,Bedrooms,Bathrooms,Office,Reception Rooms,Garage
110267358,House,04 August 2021,Yes,4,1,1,2,1
Listing Number,Type of Property,Description,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Bathrooms,Kitchen,Office,Lounge,Dining Room,Garage,Parking,Parking,Parking,Security,Special Feature,Flatlet
110267025,House,Single Storey,04 August 2021,1 180 m²,R 900,Yes,4,2,En suite,1,1,1,1,2,6,6,,Electric fencing,Borehole,Yes
Listing Number,Type of Property,Description,Listing Date,Erf Size,Rates and Taxes,Bedrooms,Bathrooms,Bathrooms,Lounge,Dining Room,Garage,Parking
108828857,House,Double Storey,04 August 2021,2.215 ha,R 900,5,3.5,En suite,2,1,4,1
Listing Number,Type of Property,Listing Date,Erf Size,Levies,Rates and Taxes,Bedrooms,Bedroom 1,Bedroom 1,Bedroom 2,Bedroom 2,Bedroom 3,Bedroom 3,Bedroom 4,Bedroom 4,Bathrooms,Bathroom 1,Bathroom 1,Bathroom 2,Bathroom 2,Bathroom 3,Bathroom 3,Bathroom 4,Bathroom 4,Kitchen,Office/study,Office/study,Other,Other,Garage,Parking,Garden,Pool,Security,Nearby Public Transport,Wheelchair Accessible,Generator,Backup Water
110265065,House,04 August 2021,750 m²,R 1 000,R 700,4,Upstairs Main Bedroom,"Patio, Tiled Floors, Balcony, Curtain Rails, Walk-in-closet, King Bed",Upstairs Room 1,"Tiled Floors, Curtain Rails, King Bed, Twin Bed",Upstairs Room 2,"Tiled Floors, Curtain Rails, Single Bed",Downstairs Guestroom,"Tiled Floors, Curtain Rails, Walk-in-closet, King Bed",4,Downstairs Guest Toilet,"Basin, Guest Toilet",Guest Room En Suite,"Tiled Floors, Full, Basin, Bath, Shower, En suite, Toilet",Main Bedroom En Suite,"Full, Main en Suite, Bath, Shower, Double Basin, Toilet",Upstairs Bathroom,"Tiled Floors, Full, Basin, Bath, Shower, Toilet","Open Plan, Pantry, Scullery, Tiled Floors, Centre Island",Upstairs Study,"Tiled Floors, Curtain Rails",Servant's Quarters,"Tiled Floors, Curtain Rails","Double, Electric Door",Double,Courtyard,Chlorinator,"Security Gate, 24 Hour Access, Guard House, Guard, Boomed Area",Minibus Taxi,No,No,Yes
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Erf Size,Floor Size,Rates and Taxes,Coverage,Bedrooms,Bathrooms,Kitchen,Lounge,Dining Room,Family/TV Room,Parking,Gardens,Security,Nearby Public Transport,Internet Access,Wheelchair Accessible,Generator,Backup Water
110217499,House,Freestanding,Suburban,21 July 2021,688 m²,250 m²,R 850,36 %,4,2,"Breakfast Nook, Open Plan, Air Conditioner, Blinds, Open Plan, Built-in Cupboards, Centre Island, Gas Oven, Under Counter Oven","Air Conditioner, Curtain Rails, Open Plan",Open Plan,"TV Port, Open Plan",2,1,"Security Gate, Electric fencing, Perimeter Wall",Minibus Taxi,Fibre,No,No,Yes
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Erf Size,Levies,Rates and Taxes,Pets Allowed,Furnished,Bedrooms,Bathrooms,Kitchens,Office/studies,Lounges,Dining Rooms,Family/TV Rooms,Braai Rooms,Entrance Halls,Other,Garage,Garage 1,Garage 2,Garage 3,Garden,Style,Facing,Roof,Wall,Window,Standalone Building,Security,Temperature Control,Special Features,Nearby Public Transport,Internet Access,Wheelchair Accessible,Backup Water
110252123,House,Double Storey,Estate,30 July 2021,850 m²,R 1 500,R 1 300,Yes,Optional,5,4,1,1,1,1,1,1,1,"Patio, Tiled Floors, Air Conditioner, Curtain Rails, TV Port, Open Plan, Veranda",3,Electric Door,Electric Door,Electric Door,"Garden Services, Immaculate Condition, Landscaped, Lighting, Sculpture, Water Feature, Zen Garden, Garden Terrace","Open Plan, Architect-designed",North,Tile,Plaster,Aluminium,Yes,"Security Gate, 24 Hour Response, 24 Hour Access, Guard House, Guard, Boomed Area, Safe",Air Conditioning Unit,"Built in Braai, Satellite Dish, Tennis Court, Balcony, Open Plan, Special Lights, Wallpaper, Sliding Doors, Water Tanks, Special Doors",Minibus Taxi,Fibre,No,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Levies,Rates and Taxes,Bedrooms,Bathrooms,Kitchens,Domestic Bathrooms,Lounges,Dining Rooms,Family/TV Rooms,Garage,Gardens,Pools,Outbuilding,Security,Special Features,Internet Access,Backup Water
104831286,House,14 July 2021,1 114 m²,R 1 300,R 1 500,4,4,1,1,1,1,1,3,1,1,"Lapa, Domestic Bathroom","Electric Garage, 24 Hour Access, Boomed Area","Jacuzzi, Open Plan, Built in Bar, Wendy House",Fibre,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bedroom 4,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Office/studies,Dining Room,Family/TV Room,Other,Parking,Parking 1,Parking 2,Gardens,Pools,Security
110238565,House,27 July 2021,2 855 m²,4,"Wooden Floors, Built-in Cupboards, Double Bed","Wooden Floors, Built-in Cupboards, Double Bed","Wooden Floors, Built-in Cupboards, Double Bed","Wooden Floors, Built-in Cupboards, Double Bed",3,En suite,En suite,"Open Plan, Scullery, Stove (Oven & Hob), Granite Tops, Air Conditioner, Built-in Cupboards, Gas Hob",1,"Parquet Floors, Open Plan","Air Conditioner, Open Plan, Vinyl Floors",Sun Room,2,Carport,Carport,1,1,"Burglar Bars, Safe"
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bedroom 4,Bathrooms,Bathroom 1,Bathroom 2,Bathroom 3,Bathroom 4,Bathroom 5,Reception Rooms
110145532,House,30 June 2021,805 m²,4,"Main bedroom with air conditioner, built-in cupboards, crete stone flooring and tiled floors",Bedroom 2 with built-in cupboards and tiled floors,Bedroom 3 with built-in cupboards and tiled floors,Bedroom 4 with built-in cupboards and tiled floors,3,"Bathroom 1 with basin, jacuzzi bath, shower, toilet and tiled floors","Bathroom 2 with basin, bath and tiled floors","Bathroom 3 with basin, double shower, jacuzzi bath and tiled floors",Bathroom 4 with basin and toilet,"Bathroom 5 with basin, shower, toilet and tiled floors",3
Listing Number,Type of Property,Listing Date,Erf Size,Levies,Rates and Taxes,Bedrooms,Bedroom 1,Bedroom 1,Bedroom 2,Bedroom 2,Bedroom 3,Bedroom 3,Bedroom 4,Bedroom 4,Bathrooms,Bathroom 1,Bathroom 2,Bathroom 3,Kitchen,Kitchen,Domestic Rooms,Dining Room,Garage,Garage 1,Garage 2,Parking,Garden
109514327,House,15 January 2021,645 m²,R 760,R 1 200,4, ,Built-in Cupboards, ,Built-in Cupboards, ,Built-in Cupboards, ,Built-in Cupboards,3,"Main en Suite, Bath, Shower, Toilet and Basin","Shower, Bath, Toilet and Basin","Shower, Bath, Toilet and Basin", ,"Scullery, Stove (Oven & Hob)",1, ,2, , ,4,Yes
Listing Number,Type of Property,Description,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Bathroom 3,Kitchen,Dining Room,Family/TV Room,Garage,Gardens,Pools,Standalone Building,Nearby Public Transport,Wheelchair Accessible,Generator,Backup Water
110217532,House,Freestanding,21 July 2021,781 m²,R 1 500,Yes,3,"Tiled Floors, Curtain Rails, Double Bed","Tiled Floors, Curtain Rails, Built-in Cupboards, Queen Bed","Tiled Floors, Curtain Rails, Built-in Cupboards, Double Bed",2.5,"Tiled Floors, Full, Main en Suite","Tiled Floors, Full","Tiled Floors, Guest Toilet","Breakfast Nook, Open Plan, Scullery, Tiled Floors, Built-in Cupboards","Tiled Floors, Open Plan","Tiled Floors, Curtain Rails, Open Plan",2,1,1,Yes,"Bus, Minibus Taxi",No,No,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Garage,Parking,Garden,Street Address
110261718,House,03 August 2021,635 m²,315 m²,R 707,R 400,Yes,4,4,2,4,Yes," Town Cl Rd Bendor, Woodhill Estate"
