data_house
Listing Number,Type of Property,Listing Date,Floor Size,Pets Allowed,Bedrooms,Bathrooms,Dining Rooms,Garage,Street Address
110272844,House,05 August 2021,277 m²,No,2,1,1,0.5,"83 willow, Bram Fischerville"
Listing Number,Type of Property,Listing Date,Bedrooms,Bathrooms,Bathrooms,Lounge,Dining Room,Rooms,Garage,Parking,Security
110272790,House,05 August 2021,3,2,En suite,1,1,Fireplace,1,Carport,"Alarm System, Burglar Bars"


Listing Number,Type of Property,Listing Date,Erf Size,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Lounges,Parking,Flatlet
110272699,House,05 August 2021,306 m²,Yes,3,1,1,1,2,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Bathrooms,Kitchens,Lounge,Garden,Security,Special Feature
110271948,House,05 August 2021,300 m²,84 m²,R 800,Yes,3,2,Main en Suite,1,1,Yes,Security Gate,Paveway
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Kitchen,Lounge,Dining Room,Parking,Security,Street Address
110271769,House,05 August 2021,251 m²,R 400,No,3, , , ,2, , , ,3,Burglar Bars," 698 NDLOVU, Protea Glen"
Listing Number,Type of Property,Listing Date,Levies,Special Levy,No Transfer Duty,Rates and Taxes,Bedrooms,Bedroom 1,Bedroom 2,Bathroom,Kitchen,Parking,Garden,Security,Nearby Public Transport,Internet Access,Wheelchair Accessible,Generator,Backup Water
110271472,Apartment / Flat,05 August 2021,R 824,R 0,Yes,R 316,2,"Tiled Floors, Built-in Cupboards, Double Bed","Tiled Floors, Built-in Cupboards, Twin Bed","Tiled Floors, Shower, Toilet and Basin","Breakfast Nook, Stove, Stove (Oven & Hob), Extractor Fan, Dishwasher Connection, Granite Tops, Washing Machine Connection, Built-in Cupboards, Under Counter Oven","Carport, Secure Parking","Garden Services, Immaculate Condition","Totally Fenced, Partially Fenced, Electric Garage, Electric Gate, Security Gate, Alarm System, 24 Hour Response, Intercom, Closed Circuit TV, Burglar Bars, 24 Hour Access, Guard House, Guard, Electric fencing, Perimeter Wall, Outdoor Beams, Boomed Area, Indoor Beams, Safe","Bus, Minibus Taxi",Fibre,Yes,No,No
Listing Number,Type of Property,Description,Listing Date,Erf Size,Floor Size,No Transfer Duty,Rates and Taxes,Pets Allowed,Coverage,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Garden,Style,Facing,Roof,Wall,Window,Standalone Building,Security,Special Features,Nearby Public Transport,Internet Access,Wheelchair Accessible,Generator,Backup Water
110271281,House,"Single Storey, Freestanding, New Development",05 August 2021,150 m²,56 m²,Yes,R 300,Yes,37 %,3,"Tiled Floors, Curtain Rails, Single Bed","Tiled Floors, Curtain Rails, Double Bed","Tiled Floors, Curtain Rails, Single Bed",2,"Tiled Floors, Curtain Rails, Bath, Toilet and Basin","Tiled Floors, Curtain Rails, En suite","Stove, Washing Machine Connection, Tiled Floors, Curtain Rails, Open Plan",Immaculate Condition,"Conventional, Open Plan",North,Tile,Plaster,Steel ,Yes,"Burglar Bars, Perimeter Wall","Open Plan, Solar Geyser",Minibus Taxi,Fibre,Yes,Yes,No
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bedrooms,Bedrooms,Bathroom,Kitchen,Dining Rooms,Garden,Outbuildings
110270945,House,05 August 2021,252 m²,2,No Bic,,No Bic,Not fitted,1,Grass and flowers,4
Listing Number,Type of Property,Listing Date,Bedrooms,Bedroom 1,Bedroom 1,Bedroom 2,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 1,Bathroom 2,Bathroom 2,Kitchen,Kitchen,Dining Room,Dining Room,Family/TV Room,Family/TV Room,Other,Other
