data_house
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Furnished,Bedroom,Bathrooms,Rooms,Parking,Special Feature,Street Address
110274477,Apartment / Flat,05 August 2021,72 m²,R 16 667,Yes,1,1,Air Conditioner,1 Carport,Lifts," Snell Parade, 95 / Goldensands, North Beach"
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Bathroom 3,Kitchen,Domestic Rooms,Garage,Outbuildings,Outbuilding 1,Outbuilding 2,Style,Facing,Roof,Wall,Special Features
110274451,House,05 August 2021,694 m²,R 850,Yes,3,"Wooden Floors, Blinds, Built-in Cupboards","Wooden Floors, Blinds, Built-in Cupboards","Wooden Floors, Blinds, Built-in Cupboards",3,"Tiled Floors, Main en Suite, Shower, Blinds, Double Basin, Toilet","Tiled Floors, Basin, Blinds, Double Basin, Toilet","Tiled Floors, Basin, Bath, Blinds, Toilet","Eye Level Oven, Extractor Fan, Tiled Floors, Blinds, Built-in Cupboards, Hob",1,Single,2,Staff Quarters/Domestic Rooms,Teenpad,Contemporary,Below Road,Tile,Plaster,Balcony
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Price per m²,Pets Allowed,Bedrooms,Bathrooms,Bathrooms,Kitchen,Parking,Parking,Parking,Style,Facing,Window,Floor,Security,Temperature Control,Temperature Control
110274447,Apartment / Flat,05 August 2021,1 670 m²,97 m²,R 9 485,No,2,1,"Bath, Shower",Laundry,2,Parking features,Carport,Contemporary,"East, Sea",Aluminium,Parquet Floors,"Electric Gate, Intercom, Electric fencing, Perimeter Wall",Temperature control features,Cooling Fans
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Levies,Rates and Taxes,Pets Allowed,Bedroom,Bathrooms,Lounges,Parking
110274137,Apartment / Flat,05 August 2021,66 m²,R 12 106,R 1 550,R 522,No,1.5,1,1,1
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Garage,Garden
110273934,Apartment / Flat,05 August 2021,101 m²,R 13 812,R 2 261,R 1 100,No,3,1.5,1,1,1,1,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Price per m²,Levies,Rates and Taxes,Pets Allowed,Bedroom,Bathrooms,Kitchens,Lounges,Dining Rooms,Garden,Street Address
110273580,Apartment / Flat,05 August 2021,74 m²,74 m²,R 9 459,R 1 064,R 383,No,1.5,1,1,1,1,Yes,"87 Margaret Mncandi Avenue Avenue, Bayhead"
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Parking
110273522,House,05 August 2021,777 m²,R 814,No,4,2,1,1,1,1
Listing Number,Type of Property,Listing Date,Rates and Taxes,Bedrooms,Bathrooms,Kitchen,Lounges,Parking,Gardens,Pools,Security,Special Features
110273481,Apartment / Flat,05 August 2021,R 600,3,1,"Open Plan, Extractor Fan, Under Counter Oven, Hob",1,Carport,1,1,"Security Gate, Alarm System, 24 Hour Response, Burglar Bars","Built in Braai, Satellite Dish"
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Parking
110273353,Apartment / Flat,05 August 2021,57 m²,R 25 439,R 3 500,R 900,No,2,2,1,1,1,1


Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Pets Allowed
110272898,House,05 August 2021,418 m²,150 m²,No
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Price per m²,Levies,Rates and Taxes,Bedrooms,Bathrooms,Kitchen,Lounge,Security,Security
110272447,Apartment / Flat,05 August 2021,2 800 m²,90 m²,R 6 889,R 1 200,R 120,3,1,1,1,1,"Security Gate, Intercom, Closed Circuit TV, 24 Hour Access, Guard House, Electric fencing"
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Levies,Rates and Taxes,Bedroom,Bathroom,Kitchen,Reception Rooms,Other,Parking,Security,Special Features
110272224,Apartment / Flat,05 August 2021,39 m²,R 17 436,R 1 064,R 395,Main bedroom with built-in cupboards and tiled floors,"Bathroom with basin, shower, toilet and tiled floors","Kitchen with tiled floors, granite tops, hob, under counter oven and washing machine",1,Living room with tiled floors,1,"Security including electric fence, intercom and security gates",Aluminium windows
Listing Number,Type of Property,Listing Date,Erf Size,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Kitchen,Lounge,Other,Garden,Security,Special Featuress,Special Features 1,Special Features 2,Special Features 3,Special Features 4,Street Address
110271782,House,05 August 2021,1 062 m²,3,"Bedroom 3 with en-suite bathroom, ceiling fan, curtain rails, built-in cupboards and tiled floors","Bedroom 2 with ceiling fan, curtain rails, built-in cupboards and tiled floors","Main bedroom with en-suite bathroom, air conditioner, curtain rails, built-in cupboards and tiled floors",2,"Bathroom 1 with basin, shower, toilet and tiled floors","Bathroom 2 with basin, shower, toilet and tiled floors","Kitchen with tiled floors, granite tops, extractor fan, hob and stove",Formal lounge with tiled floors,Living room with tiled floors,Landscaped garden,"Security including automatic gates, burglar bars and security gates",4,Tiled roof,Plastered walls,Aluminium windows,Fence boundary,"21 Heron Way, Yellowwood Park"
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Bedrooms,Bathrooms,Bathrooms,Kitchen,Office,Domestic Rooms,Lounge,Dining Room,Rooms,Garage,Parking,Pool,Security,Special Feature
110271582,House,05 August 2021,320 m²,R 2 298,4,3,"Guest Toilet, En suite",Scullery,1,1,1,1,Patio,2,1,Yes,"Electric Garage, Electric Gate, Security Gate, Alarm System","Built in Braai, Balcony"
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Domestic Rooms,Lounges,Dining Rooms,Garage,Parking,Garden,Pool,Flatlet
110271541,House,05 August 2021,930 m²,R 1 263,Yes,4,2,1,1,1,1,3,3,Yes,Yes,Yes
Listing Number,Type of Property,Listing Date,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms
110271501,Apartment / Flat,05 August 2021,1,1,1,1,1
Listing Number,Type of Property,Lifestyle,Listing Date,Bedrooms,Bathrooms,Bathrooms,Kitchens,Kitchens
110271117,Apartment / Flat,Security Complex,05 August 2021,2,1,"Basin, Bath, Toilet",1,Stove
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Levies,Rates and Taxes,Pets Allowed,Furnished,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Parking,Garden,Street Address
110263371,Apartment / Flat,05 August 2021,102 m²,R 14 216,R 1 370,R 600,No,Yes,2,2,1,1,1,1,Yes,"97 O R Tambo Parade, South Beach"
Listing Number,Type of Property,Listing Date,Levies,Rates and Taxes,Bedrooms,Bedroom 1,Bedroom 2,Bathroom,Kitchens,Garage,Security
110271008,Apartment / Flat,05 August 2021,R 1 200,R 360,2,"Built-in Cupboards, Double Bed","Built-in Cupboards, Single Bed","Bath, Toilet and Basin",1,Single,"Totally Fenced, Electric Gate, Security Gate"
Listing Number,Type of Property,Listing Date,Bedrooms,Bedroom 1,Bedroom 2,Bathroom,Kitchen,Lounge,Dining Room,Parking
110270991,Apartment / Flat,05 August 2021,2,"Tiled Floors, Built-in Cupboards","Tiled Floors, Built-in Cupboards","Tiled Floors, Shower, Toilet","Tiled Floors, Built-in Cupboards","Tiled Floors, Open Plan","Tiled Floors, Open Plan",1
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Rates and Taxes,Zoning,Bedroom,Bedroom,Bathrooms,Kitchens,Standalone Building,Wheelchair Accessible,Generator,Backup Water
110270884,Apartment / Flat,05 August 2021,31 m²,R 9 516,R 174,Single Residential,1,Bachelor,1,1,No,No,No,No
Listing Number,Type of Property,Lifestyle,Listing Date,Erf Size,Floor Size,Price per m²,Rates and Taxes,Bedrooms,Bathrooms,Bathrooms,Kitchens,Kitchens,Rooms,Garage,Parking,Facing,Wall,Window,Security,Street Address
110270533,Apartment / Flat,Security Complex,05 August 2021,1 106 m²,170 m²,R 13 471,R 4 500,3,2.5,"Basin, Main en Suite, Guest Toilet, Bath, Shower, Toilet",1,"Open Plan, Laundry, Eye Level Oven, Extractor Fan, Granite Tops, Hob",Air Conditioner,1,Secure Parking,Sea,Plaster,Aluminium,Security Gate,"31 KE Masinga Road, North Beach"


Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Levies,Rates and Taxes,Bedroom,Bathrooms,Bathrooms,Kitchen,Lounge,Dining Room,Rooms,Garage,Parking,Facing,Security,Temperature Control
110270304,Apartment / Flat,05 August 2021,138 m²,R 12 312,R 2 126,R 1 190,2.5,1,Guest Toilet,1,1,1,Air Conditioner,1,1,Sea,"Intercom, 24 Hour Access",1
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Garage,Parking,Garden
110269782,Apartment / Flat,05 August 2021,112 m²,R 12 277,R 2 482,R 680,No,2,2,1,1,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Lounges,Dining Rooms,Garage,Flatlet
110269695,House,04 August 2021,464 m²,R 1 610,No,2,2,1,1,2,Yes
Listing Number,Type of Property,Lifestyle,Listing Date,Erf Size,Pets Allowed,Bedrooms,Bathrooms,Bathrooms,Kitchen,Garage,Style,Facing,Roof,Wall,Floor,Security,Flatlet
110229657,House,Suburban,24 July 2021,1 056 m²,Yes,3,1,"Bath, Shower",Granite Tops,1,Modern,South,Tile,Plaster,Tiled Floors,Perimeter Wall,Yes
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Parking,Flatlet,Street Address
110272902,House,05 August 2021,1 190 m²,R 992,Yes,3,2,1,1,1,2,Yes,"99 Colwyn Road, Bluff"
Listing Number,Type of Property,Listing Date,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Garage,Parking,Gardens,Pools,Security
110182116,House,09 July 2021,3,2,1,1,1,1,1,1,1,"Totally Fenced, Burglar Bars, Safe"
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Bathrooms,Kitchen,Reception Rooms,Lounge,Dining Room,Family/TV Room,Entrance Hall,Garage,Parking,Parking,Parking,Garden,Security
110271517,House,05 August 2021,710 m²,R 1 124,Yes,3,1.5,"Guest Toilet, En suite",1,1,1,1,1,1,1,5,5,,1,24 Hour Access
Listing Number,Type of Property,Listing Date,Erf Size,Pets Allowed,Bedrooms,Bathrooms,Reception Rooms,Parking,Secure Parking
108804335,House,05 August 2021,669 m²,Yes,4,3,1,Yes,6
Listing Number,Type of Property,Listing Date,Levies,Pets Allowed,Bedroom,Bathrooms,Kitchens,Lounges
107522847,Apartment / Flat,22 May 2019,R 1 374,No,0.5,1,1,1
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Price per m²,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bathroom,Kitchen,Kitchen,Lounge,Parking
110229570,Apartment / Flat,24 July 2021,1 015 m²,62 m²,R 13 226,R 1 050,R 100,No,2, , ,"Basin, Shower", ,"Breakfast Nook, Extractor Fan, Granite Tops, Washing Machine Connection, Under Counter Oven, Hob", ,2
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Kitchens,Office,Domestic Rooms,Lounges,Dining Rooms,Garage,Garage,Garden,Street Address
110269166,House,04 August 2021,1 563 m²,571 m²,R 1 936,Yes,6,5.5,1,"1.0 Kitchen(s),  + scullery, pantry.",1,1,2,1,2,"2.0 Garage(s), 1 x double
1 x 3 tandem
Space fo...",Yes,"38 St Pauls Avenue, Reservoir Hills"


Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedrooms,Bathrooms,Bathrooms,Kitchens,Kitchens,Domestic Rooms,Lounges,Dining Rooms,Garage,Parking,Garden,Pool,Flatlet,Street Address
110247554,House,29 July 2021,7 367 m²,230 m²,R 2 050,Yes,4,"4.0 Bedroom(s),  Modern with new cupboards",2,"2.0 Bathroom(s),  Full - main en-suite (very mo...",1,"1.0 Kitchen(s),  Fully fitted, open plan and mo...",1,1,1,2,1,Yes,Yes,Yes,"263 Dr Hoosen Haffajee Road, Bluff"
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedrooms,Bathrooms,Bathrooms,Kitchens,Kitchens,Office,Lounges,Dining Rooms,Garden,Flatlet,Street Address
110271730,House,05 August 2021,1 800 m²,159 m²,R 1 052,Yes,6,"6.0 Bedroom(s),  With built in cupboards, 2 x a...",4.5,"4.5 Bathroom(s),  Separate toilet",1,"1.0 Kitchen(s),  Open plan",1,2,1,Yes,Yes,"62 Beaumont Road, Bluff"
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Bathrooms,Kitchens,Kitchens,Office,Lounges,Dining Rooms,Garage,Garage,Parking,Garden,Flatlet,Street Address
110267863,House,04 August 2021,980 m²,220 m²,R 1 100,Yes,3,2,"2.0 Bathroom(s),  Main en-suite",1,"1.0 Kitchen(s),  Fitted",1,1,1,2,"2.0 Garage(s), Double",1,Yes,Yes,"9 Frederick Avenue, Bluff"
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Floor Size,Price per m²,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 1,Bedroom 2,Bedroom 2,Bathrooms,Bathroom 1,Bathroom 2,Lounge,Dining Room,Garage,Security,Street Address
110257791,Apartment / Flat,Ground Floor,Suburban,02 August 2021,129 m²,R 9 884,R 1 362,R 942,No,2, ,"Built-in Cupboards, King Bed", ,"Built-in Cupboards, King Bed",2,Full,"Full, En suite", , , ,Intercom," 3 SS DOVEHILL, 178 Currie Road, Musgrave"
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Parking,Garden,Street Address
110272033,Apartment / Flat,05 August 2021,59 m²,R 12 373,R 1 250,R 556,No,2,1,1,1,1,1,Yes,"80 Cromwell Road, Glenwood"
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedrooms,Bathrooms,Bathrooms,Kitchens,Domestic Rooms,Domestic Rooms,Lounges,Dining Rooms,Garage,Parking,Garden,Street Address
110257961,House,02 August 2021,1 191 m²,218 m²,R 460,Yes,2,"2.0 Bedroom(s),  Built in cupboards",1,"1.0 Bathroom(s),  Shower/bath",1,1,"1.0 Domestic Room(s),  Attached to garage",1,1,1,1,Yes,"2 Stott Road, Bluff"
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Erf Size,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bedroom 4,Bedroom 5,Bathrooms,Kitchen,Office/study,Domestic Rooms,Lounges,Lounge 1,Lounge 2,Lounge 3,Dining Room,Entrance Hall,Rooms,Garage,Garage 1,Garage 2,Garage 3,Garage 4,Parking,Garden,Pool,Security,Special Featuress,Special Features 1,Special Features 2,Flatlet,Street Address
110266593,House,Double Storey,Suburban,04 August 2021,2 208 m²,Yes,5, , , , , ,3, , ,1,3, , , , , ,Patio,4, , , , ,10,Yes,Yes,"Alarm System, Intercom, Burglar Bars",2,Flatlet,Reception Rooms,Yes," 197 Lambert Road, Windermere"
Listing Number,Type of Property,Description,Listing Date,Erf Size,Floor Size,Price per m²,Levies,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Kitchen,Lounge,Dining Room,Entrance Hall,Rooms,Garage,Parking,Security,Special Featuress,Special Features 1,Special Features 2,Special Features 3,Street Address
110257670,Apartment / Flat,Duplex,02 August 2021,5 173 m²,93 m²,R 9 624,R 945,R 600,Yes,3, , , ,1, , , , ,Patio, ,2,"Intercom, Burglar Bars",3,Built in Cupboards,"Hob, Stove",Security Doors," 3 SS Duplex Mews, 84 Kenyon Howden Road, Montclair"
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Rates and Taxes,Bedrooms,Bathrooms,Parking,Special Feature,Street Address
110269474,Apartment / Flat,04 August 2021,59 m²,R 12 695,R 427,2,1,1,Lifts," South Beach Avenue, 33, 24 / OCEAN RIDGE, Point"
Listing Number,Type of Property,Listing Date,Erf Size,Floor Size,Price per m²,Levies,Rates and Taxes,Bedrooms,Bedrooms,Bathrooms,Bathrooms,Reception Rooms,Garage,Street Address
110258830,Apartment / Flat,02 August 2021,116 m²,1354 m²,R 1 440,R 1 000,R 1 000,2,fully tiled with built in cupboards and plenty ...,1,"bathroom includes a shower, bath and sink. was ...",1,1,"259 John Zikhali Road, Essenwood"


Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Zoning,Bedrooms,Bathrooms,Kitchens,Lounges,Dining Rooms,Garage,Flatlet
110265121,House,04 August 2021,696 m²,R 1 002,Yes,Single Residential,3,1,1,1,1,1,Yes


Listing Number,Type of Property,Description,Lifestyle,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 1,Bedroom 2,Bedroom 2,Bedroom 3,Bedroom 3,Bedroom 4,Bedroom 4,Bathrooms,Kitchen,Office/study,Domestic Rooms,Lounge,Dining Room,Entrance Hall,Rooms,Garage,Garage 1,Garage 2,Pool,Security,Special Features,Street Address
110217952,House,Double Storey,Suburban,21 July 2021,726 m²,R 3 383,Yes,4, ,Built-in Cupboards, ,Built-in Cupboards, ,Built-in Cupboards, ,Built-in Cupboards,2, ,Study,1, , , ,Patio,2, , ,Yes,Intercom,Staff Quarters," 181 Venice Road, Morningside"
Listing Number,Type of Property,Listing Date,Floor Size,Price per m²,Levies,Rates and Taxes,Bedroom,Bathrooms,Street Address
110241444,Apartment / Flat,28 July 2021,39 m²,R 9 744,R 900,R 280,1,1,"183 Prince Street , Point"
Listing Number,Type of Property,Description,Lifestyle,Listing Date,Erf Size,Rates and Taxes,Pets Allowed,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bedroom 4,Bathrooms,Kitchen,Domestic Rooms,Lounge,Dining Room,Garage,Garage 1,Garage 2,Parking,Pool,Security,Special Featuress,Special Features 1,Special Features 2,Street Address
110211025,House,Double Storey,Suburban,19 July 2021,1 393 m²,R 2 300,Yes,4, , , , ,2, ,1, , ,2, , ,8,Yes,Alarm System,2,Sun Lounge,Wine Cellar," ERF 8670 of DURBAN, 9 Wanless Road, Umbilo"
Listing Number,Type of Property,Lifestyle,Listing Date,Erf Size,Floor Size,Price per m²,Rates and Taxes,Bedrooms,Bathrooms,Bathrooms,Kitchens,Kitchens,Rooms,Garage,Parking,Street Address
110240444,Apartment / Flat,Security Complex,28 July 2021,718 m²,233 m²,R 21 455,R 1 864,3,2,"Basin, Main en Suite, Shower, Toilet",1,"Open Plan, Extractor Fan, Granite Tops, Under Counter Oven, Hob",Air Conditioner,8,Secure Parking,"27 Musgrave Avenue, Musgrave"
Listing Number,Type of Property,Lifestyle,Listing Date,Erf Size,Floor Size,Price per m²,Rates and Taxes,Bedrooms,Bathrooms,Kitchens,Kitchens,Rooms,Garage,Parking,Street Address
110240428,Apartment / Flat,Security Complex,28 July 2021,718 m²,84 m²,R 23 798,R 672,2,2,1,"Open Plan, Extractor Fan, Granite Tops, Under Counter Oven, Hob",Air Conditioner,2,Secure Parking,"27 Musgrave Avenue, Musgrave"
Listing Number,Type of Property,Lifestyle,Listing Date,Erf Size,Floor Size,Price per m²,Rates and Taxes,Bedrooms,Bathrooms,Bathrooms,Kitchens,Kitchens,Rooms,Garage,Parking,Street Address
110240424,Apartment / Flat,Security Complex,28 July 2021,86 m²,718 m²,R 3 063,R 688,2,2,"Basin, Main en Suite, Bath, Shower, Toilet",1,"Open Plan, Extractor Fan, Granite Tops, Under Counter Oven, Hob",Air Conditioner,2,Secure Parking,"27 Musgrave Avenue, Musgrave"
Listing Number,Type of Property,Lifestyle,Listing Date,Erf Size,Floor Size,Price per m²,Rates and Taxes,Bedrooms,Bathrooms,Bathrooms,Kitchens,Kitchens,Rooms,Garage,Parking,Street Address
110240422,Apartment / Flat,Security Complex,28 July 2021,718 m²,125 m²,R 26 392,R 1 000,3,2,"Main en Suite, Bath, Shower, Toilet",1,"Extractor Fan, Granite Tops, Under Counter Oven, Hob",Air Conditioner,3,Secure Parking,"27 Musgrave Avenue, Musgrave"
Listing Number,Type of Property,Listing Date,Erf Size,Rates and Taxes,Bedrooms,Bedroom 1,Bedroom 2,Bedroom 3,Bathrooms,Bathroom 1,Bathroom 2,Bathroom 3,Kitchen,Domestic Rooms,Reception Rooms,Dining Room,Other,Garage,Parking,Garden,Security,Special Featuress,Special Features 1,Special Features 2,Special Features 3,Special Features 4,Special Features 5,Street Address
